,nvda,msft,Ratio,Spread
1382,161.14390563964844,244.77000427246094,1.5189529092078604,-1.631805555114171
1383,160.96270751953125,244.36000061035156,1.518115620543354,-1.4969056152494615
1384,161.1699981689453,244.30999755859375,1.515852828281958,-1.132183905243751
1385,166.60000610351562,246.61500549316406,1.4802820915860695,4.806908008750268
1386,167.26499938964844,246.89999389648438,1.4761007670309076,5.531544474410479
1387,167.2899932861328,246.9250030517578,1.476029726592297,5.544482257834856
1388,169.0500030517578,248.03900146484375,1.4672522743989658,7.102615527998294
1389,169.27000427246094,246.4499969482422,1.4559578822456372,9.025636505006046
1390,171.2698974609375,247.77999877929688,1.4467224097907192,10.731968935508744
1391,171.77999877929688,247.39999389648438,1.4402142022037394,11.886434233869748
1392,173.08999633789062,245.50999450683594,1.4183950528693383,15.76533507717272
1393,174.47889709472656,247.13999938964844,1.4164463640291889,16.244026287823317
1394,174.7635955810547,247.24000549316406,1.4147111397607695,16.57626315269846
1395,172.38999938964844,246.8699951171875,1.4320435987658076,13.342565350360244
1396,173.1699981689453,246.97999572753906,1.4262285519376425,14.416796493583602
1397,172.1750030517578,247.25,1.4360388884423239,12.636142661532856
1398,169.97999572753906,245.4199981689453,1.443816945155882,11.133578542917062
1399,171.04010009765625,250.7799072265625,1.466205334792124,7.383171051863824
1400,170.95599365234375,250.36000061035156,1.4644704479884096,7.675383207694777
1401,172.43800354003906,249.88999938964844,1.449158504851429,10.39544329349354
1402,171.23269653320312,250.2449951171875,1.4614323092708137,8.210492355526979
1403,171.977294921875,250.14500427246094,1.454523426398209,9.440968373987799
1404,174.05499267578125,251.25,1.443509296329194,11.49043355050935
1405,175.35000610351562,252.52999877929688,1.440148217789163,12.176586594951685
1406,182.41000366210938,259.6300048828125,1.42333205235686,15.795409175481607
1407,182.22000122070312,259.94500732421875,1.4265448665504938,15.191935866758284
1408,178.33999633789062,254.22999572753906,1.425535499315947,15.01613697987011
1409,180.14999389648438,255.49240112304688,1.4182204261958224,16.501757145007332
1410,180.0,255.9600067138672,1.422000037299262,15.80642358874155
1411,180.32000732421875,255.78500366210938,1.4185059520444847,16.467277188955336
1412,180.69000244140625,256.95001220703125,1.4220488612276954,15.864013069885116
1413,181.57989501953125,260.8599853515625,1.4366127115752747,13.305117742727132
1414,180.36380004882812,261.6700134277344,1.450790088459519,10.64875564925387
1415,179.1750030517578,261.05999755859375,1.4570112633578804,9.453882600806478
1416,179.94000244140625,261.1000061035156,1.4510392495328406,10.575333012914937
1417,177.50999450683594,257.8299865722656,1.4524815196382452,10.155997337543793
1418,175.6999969482422,256.7699890136719,1.4614114597242214,8.46796933549251
1419,176.7100067138672,257.1700134277344,1.4553223001352145,9.601390444193553
1420,168.16000366210938,250.66000366210938,1.4906041758049111,3.1303733469547113
1421,168.77999877929688,249.25,1.4767745100290512,5.4816834884109635
1422,169.21580505371094,248.88999938964844,1.4708436916436265,6.503346196533412
1423,167.8699951171875,247.8000030517578,1.4761423140494665,5.55006900193939
1424,168.92999267578125,248.2899932861328,1.469780406388007,6.669418167723618
1425,171.11000061035156,250.0,1.4610484431549693,8.269204606982326
1426,169.60000610351562,248.9600067138672,1.467924515061126,7.0166514299903024
1427,165.31460571289062,245.9499969482422,1.487769310446741,3.5203597063551784
1428,165.44000244140625,244.13999938964844,1.4757011350753293,5.520740624056826
1429,165.5850067138672,244.4600067138672,1.476341436735857,5.420885777521532
1430,164.83999633789062,243.77499389648438,1.4788582826512082,4.97478792218058
1431,165.74000549316406,244.39999389648438,1.4745986834576559,5.716225214741057
1432,166.94000244140625,246.39999389648438,1.4759793356476532,5.538118438192496
1433,165.77000427246094,243.8699951171875,1.4711346373398215,6.291769587127019
1434,163.41000366210938,242.72000122070312,1.4853435884047026,3.8586967719509446
1435,163.33999633789062,240.35000610351562,1.4714706225799068,6.12240339417775
1436,162.95350646972656,240.6300048828125,1.476678901214787,5.255617062818997
1437,163.54730224609375,240.2899932861328,1.4692385015593985,6.497158036437666
1438,162.0500030517578,238.99000549316406,1.4747917370716253,5.52387400181061
1439,161.85110473632812,239.41000366210938,1.4791990703562548,4.801898820700329
1440,162.58999633789062,240.4499969482422,1.4788732539764917,4.883726388965384
1441,161.64999389648438,241.55999755859375,1.494339663961146,2.346568750810944
1442,160.10989379882812,239.58999633789062,1.4964096887037235,1.9783157488954246
1443,160.52999877929688,241.7200927734375,1.5057627522053623,0.4860429496297898
1444,160.7100067138672,242.1999969482422,1.5070623286044793,0.27943549998889106
1445,161.57000732421875,242.0,1.4978027420298636,1.785126838919949
1446,161.5399932861328,242.19949340820312,1.4993159804036864,1.5400646709985026
1447,160.83999633789062,241.85000610351562,1.5036683139151545,0.8267828592251178
1448,163.97999572753906,243.13999938964844,1.4827418326906026,4.3040880383276185
1449,164.95790100097656,244.1667022705078,1.4801758557115874,4.7620880923074065
1450,164.8699951171875,244.25999450683594,1.4815309136948724,4.535332904918105
