,pfe,bmy,Ratio,Spread
526,52.11000061035156,75.00499725341797,1.4393589786010932,-0.7296519126161107
527,52.39500045776367,75.22000122070312,1.4356331818593837,-0.5304813184491386
528,52.415000915527344,75.23999786376953,1.4354668806555442,-0.5214123992062034
529,52.38999938964844,75.1500015258789,1.43443409813682,-0.46774940012455124
530,52.70500183105469,75.20500183105469,1.426904453435435,-0.06497402853959988
531,52.880001068115234,75.33999633789062,1.4247351515905693,0.05434820521976258
532,54.189998626708984,76.17500305175781,1.405702251009339,1.1230887012567714
533,54.18000030517578,76.09120178222656,1.4044149382361228,1.1923599614779286
534,54.5099983215332,76.48500061035156,1.4031370934777212,1.2781290522342013
535,54.98500061035156,76.94000244140625,1.3992907445184497,1.5134218527258363
536,55.310001373291016,77.08499908447266,1.3936900591309098,1.8407308957302555
537,55.26499938964844,77.1050033569336,1.395186903256819,1.7553277221509895
538,55.16999816894531,77.26000213623047,1.4003988526452302,1.4622689078070246
539,54.56999969482422,76.90499877929688,1.4092908046431794,0.9453275702169273
540,54.93000030517578,77.50749969482422,1.411023106939999,0.8659956888794604
541,55.03499984741211,77.73500061035156,1.41246481013676,0.7910848177093137
542,55.32500076293945,77.9800033569336,1.4094894221704204,0.967524409079028
543,55.20000076293945,77.7699966430664,1.4088767313075863,0.9958755162796913
544,55.32500076293945,77.99500274658203,1.4097605363040235,0.9525250194305905
545,55.22999954223633,77.77999877929688,1.4082925841745801,1.0294689516686568
546,54.415000915527344,77.32499694824219,1.4210235348204776,0.30007822298565623
547,54.20000076293945,77.12000274658203,1.422878259428267,0.19262455943180123
548,54.13999938964844,76.98100280761719,1.4218877664475176,0.2444278114686207
549,53.970001220703125,76.8499984741211,1.423939165016011,0.12838318086903167
550,54.09000015258789,76.66500091552734,1.4173599685571339,0.4877685696296745
551,53.875,76.69999694824219,1.423665836626305,0.14032467170083374
552,53.959999084472656,76.5,1.4177168513335534,0.4638461019908626
553,52.810001373291016,76.0,1.4391213411033439,-0.7073821531277296
554,53.404998779296875,76.61199951171875,1.4345473506764381,-0.4547047468224199
555,53.345001220703125,76.80000305175781,1.4396850931545546,-0.729899430100351
