,cb,gs,Ratio,Spread
1428,201.02000427246094,328.0899963378906,1.6321261036946353,3.6269636751977656
1429,202.05999755859375,328.0249938964844,1.6234039288323907,5.416710661854944
1430,202.88999938964844,328.92999267578125,1.6212232917605471,5.888202625092612
1431,203.0800018310547,328.760009765625,1.618869444560698,6.373289179444834
1432,203.7631072998047,330.0071105957031,1.6195626135115355,6.259063384972643
1433,204.3350067138672,329.7099914550781,1.6135756508759904,7.504631335785968
1434,203.44000244140625,328.7200012207031,1.6158080872781122,7.010329548773649
1435,199.86000061035156,329.32000732421875,1.647753459013859,0.47318066517333923
1436,198.97999572753906,331.6495056152344,1.6667479783714443,-3.3157343756069566
1437,199.07130432128906,331.5150146484375,1.6653078944687694,-3.0298155091258026
1438,199.4199981689453,330.3599853515625,1.6566040937964857,-1.2965057370527746
1439,200.2899932861328,331.5400085449219,1.6552999134174728,-1.03371256537219
1440,200.67999267578125,333.0,1.6593582427421902,-1.846921652798136
1441,201.30999755859375,332.54998779296875,1.651929818816753,-0.3520974266885504
1442,207.25999450683594,336.2200012207031,1.6222136935819216,5.845476674820015
1443,206.1750030517578,338.07000732421875,1.6397235470846592,2.1961002111856316
1444,207.1300048828125,336.80999755859375,1.6260801893436445,5.039903084688314
1445,205.97999572753906,334.989990234375,1.6263229302979716,4.952713464470998
1446,203.93679809570312,335.0799865722656,1.6430579949334099,1.4742395110348467
1447,204.36000061035156,335.5,1.6417107016929893,1.7560731417469184
1448,204.25999450683594,335.6199951171875,1.6431019491971806,1.4702260100990485
1449,209.47000122070312,341.20001220703125,1.6288729184067456,4.53058264216383
1450,207.1999969482422,339.8800048828125,1.6403475380731463,2.085971926220219
1451,206.92999267578125,337.1499938964844,1.6292949588256755,4.368202717877006
1452,207.14999389648438,338.94500732421875,1.6362298687471557,2.938043477583784
1453,207.67999267578125,338.05999755859375,1.6277928037408722,4.70201324782675
1454,208.10499572753906,338.0,1.6241801347360523,5.466843909680216
1455,207.64500427246094,337.3399963378906,1.6245996262700868,5.363989038386814
1456,211.9550018310547,338.5400085449219,1.5972258527532448,11.311758339514421
1457,213.67999267578125,339.2699890136719,1.5877480374517308,13.44253532922175
1458,213.3249969482422,340.510009765625,1.5962030452916915,11.613782945223983
1459,213.35000610351562,340.510009765625,1.5960159363689561,11.655258601571342
1460,213.55999755859375,341.0299987792969,1.5968814510111127,11.48352339061591
1461,213.83999633789062,342.29998779296875,1.600729487724538,10.677889650875608
1462,214.52000427246094,341.7900085449219,1.5932780241362285,12.315606925231004
1463,213.55999755859375,344.9200134277344,1.6150965413506329,7.593508742178409
1464,214.14500427246094,344.989990234375,1.6110111529636124,8.49371813974829
1465,213.77999877929688,344.18499755859375,1.609996255608201,8.693378798760188
1466,214.47999572753906,345.7200012207031,1.6118985831195303,8.319263321479804
1467,214.69000244140625,345.70001220703125,1.610228740396892,8.687531443332597
1468,215.26499938964844,345.3999938964844,1.6045339227269373,9.941135573365267
1469,214.91000366210938,344.7099914550781,1.603973689363692,10.042406382726933
1470,215.02000427246094,347.4200134277344,1.615756704141368,7.514811503791231
1471,214.35000610351562,344.6000061035156,1.6076510207193493,9.223681186426228
1472,215.0500030517578,346.6300048828125,1.6118577073416096,8.354570591958344
1473,214.8800048828125,347.3349914550781,1.6164137358638913,7.367655839481694
1474,214.00999450683594,348.2300109863281,1.6271670479165632,5.029794637727258
1475,213.91000366210938,347.6600036621094,1.6252629503539746,5.433975252950171
1476,213.4199981689453,348.5799865722656,1.633305170850608,3.701357960681372
1477,214.19000244140625,348.989990234375,1.6293477111745427,4.56834395461612
1478,213.83999633789062,349.07000732421875,1.6323887640394918,3.9078701196256076
1479,213.4550018310547,349.17999267578125,1.6358482569181028,3.159402592773341
1480,213.61000061035156,348.989990234375,1.6337717767763673,3.606457942767969
1481,214.78500366210938,356.1600036621094,1.6582163446681089,-1.614908189647514
1482,211.15499877929688,349.7200012207031,1.6562241161348823,-1.1949745355561334
1483,210.47000122070312,350.05999755859375,1.6632298927556604,-2.6709837866531587
1484,209.33999633789062,344.2099914550781,1.644262909508688,1.3050008364114034
1485,210.22000122070312,346.42498779296875,1.647916400824622,0.5494212482855061
1486,211.4199981689453,347.9700012207031,1.6458707985733732,0.9945054667528495
