,t,googl,Ratio,Spread
827,20.150100708007812,107.15999603271484,5.318087367678942,12.9185820569279
828,20.03499984741211,107.79624938964844,5.380396816103411,11.560601546285564
829,19.815000534057617,107.51800537109375,5.426091469757672,10.459364321837779
830,19.80500030517578,107.36624908447266,5.421168766981229,10.54841528471091
831,19.7450008392334,106.33199310302734,5.38526151347359,11.206451283486015
832,19.770000457763672,106.41400146484375,5.382599848299701,11.281200251130723
833,19.790000915527344,106.35699462890625,5.374279419333324,11.463617734564163
834,19.56999969482422,106.0009994506836,5.416504910764932,10.440119709966734
835,19.385000228881836,106.93699645996094,5.516481568085556,8.344104110895994
836,19.434999465942383,107.3810043334961,5.525135440403229,8.213610896283068
837,19.415000915527344,107.01949310302734,5.512206441228515,8.449723439073505
838,19.364999771118164,106.69575500488281,5.509721469969429,8.459934918478194
839,19.46500015258789,106.70149993896484,5.481710716800523,9.081231262058235
840,19.639999389648438,108.18550109863281,5.508426907368115,8.694543368435685
841,19.420000076293945,108.52043151855469,5.588075751401562,6.980131705511337
842,19.360000610351562,109.16099548339844,5.638480993902002,5.96334775799738
843,19.354999542236328,109.1825180053711,5.6410498882789355,5.910466594241936
844,19.2549991607666,108.57600402832031,5.638847507693039,5.889939293630644
845,19.540000915527344,110.5374984741211,5.656985327277193,5.715516675102944
846,19.440000534057617,109.83549499511719,5.649973867165926,5.790478876444777
847,18.81999969482422,107.69850158691406,5.722555968825693,4.0398259309971225
848,18.8799991607666,107.0,5.66737313327589,5.114547500581392
849,18.809999465942383,106.3162612915039,5.65211399840821,5.359360902659316
850,18.774999618530273,106.13850402832031,5.653182752854242,5.317655512633817
851,18.885000228881836,105.45799255371094,5.584219818670079,6.687913588653243
852,18.975000381469727,106.1729965209961,5.595414723926997,6.5372455752821965
853,18.969999313354492,106.04350280761719,5.590063608118569,6.635380646878301
854,19.06999969482422,106.114501953125,5.564473185698346,7.191422779032561
855,19.155000686645508,106.75,5.572957252589608,7.088914004106496
856,19.094999313354492,106.0999984741211,5.556428504290011,7.362683587497583
857,19.184999465942383,107.56050109863281,5.606489658213256,6.466516916899974
858,19.28499984741211,108.35774993896484,5.618758143444091,6.296309354230016
859,19.325000762939453,107.95149993896484,5.586105856512512,6.953380649221896
860,19.364999771118164,107.1199951171875,5.531629041222665,8.035694806173506
861,19.7450008392334,111.83686828613281,5.66405994087944,5.701576100380547
862,19.770000457763672,111.9905014038086,5.6646686297789115,5.704700312165881
863,19.860000610351562,111.86250305175781,5.632552850650573,6.397034618130772
864,19.875,111.98100280761719,5.634264292207154,6.372586867984549
