,meta,tmus,Ratio,Spread
352,197.27999877929688,122.05999755859375,0.6187145088902093,37.114379015525074
353,197.19000244140625,122.27999877929688,0.6201125679058278,36.821394754946354
354,195.72999572753906,122.13999938964844,0.6240228991762218,35.777393431739924
355,198.4600067138672,122.06999969482422,0.6150861411126552,38.061310996402185
356,198.5500030517578,121.94999694824219,0.6142029467330322,38.25429678285984
357,193.5,121.54000091552734,0.6281136998218467,34.56896424180188
358,191.8000030517578,121.5199966430664,0.6335766147525758,33.21034636173967
359,193.22500610351562,121.77999877929688,0.6302496826629995,34.10595852034528
360,193.52000427246094,121.83999633789062,0.6295989750307648,34.28519139747807
361,194.22000122070312,123.26000213623047,0.6346411356272375,33.43285208850641
362,194.57000732421875,122.95999908447266,0.6319576217087772,34.01669457204902
363,195.2100067138672,123.55000305175781,0.6329081440627867,33.94570173421498
364,190.5500030517578,124.75,0.6546837995385127,28.966648425862374
365,188.61500549316406,125.54000091552734,0.6655886183990661,26.607450282002404
366,188.42999267578125,125.51000213623047,0.6660829327324077,26.487411869286447
367,189.96170043945312,126.09500122070312,0.6637917060596835,27.14455987006191
368,190.90499877929688,125.63999938964844,0.6581283894765869,28.36453483185754
369,189.3800048828125,125.0,0.6600485625573272,27.76783178487524
370,187.58999633789062,124.5999984741211,0.6642145152009558,26.716215744153985
371,191.11000061035156,125.52999877929688,0.6568468336475819,28.640782838060048
372,189.1750030517578,125.7300033569336,0.6646227108691214,26.871581032090702
373,188.13999938964844,125.68000030517578,0.6680131854624145,26.08224200267479
374,186.06500244140625,125.4800033569336,0.6743879918871284,24.59950842471075
375,188.3699951171875,124.25,0.6596061114866113,27.698758645599824
376,187.5561981201172,124.54000091552734,0.6640143176487712,26.748804446639824
377,186.5500030517578,124.05999755859375,0.6650227581297526,26.412828214648798
378,189.35499572753906,126.23999786376953,0.6666842740469069,26.507552605005984
379,189.89999389648438,127.02999877929688,0.6689310313961447,26.159521040993937
380,187.7100067138672,127.00499725341797,0.6766021666975701,24.408540058892655
381,186.05999755859375,126.0,0.6772009118205017,24.07545304358412
382,188.31500244140625,125.9000015258789,0.6685606557823367,26.004160497864078
383,190.86000061035156,126.55000305175781,0.663051465194715,27.418039649810353
384,192.11000061035156,126.25,0.6571755744047257,28.731737280511865
385,199.2899932861328,126.77999877929688,0.6361583774919952,34.02439422305092
386,200.77999877929688,127.58999633789062,0.6354716461480867,34.42272505727057
387,199.46499633789062,127.79000091552734,0.6406637919520127,33.156311802712835
388,198.89999389648438,127.80500030517578,0.642559096164129,32.683120483509626
389,195.81309509277344,126.05000305175781,0.6437261154165258,31.93477967047197
390,200.77000427246094,127.48999786376953,0.635005205711683,34.514618429472605
391,203.7100067138672,127.7699966430664,0.6272151216534652,36.61883127972352
392,204.07080078125,129.2904052734375,0.6335566125995066,35.391010641529235
393,204.97000122070312,128.3249969482422,0.626067210733278,37.0856306554105
394,204.72999572753906,128.94500732421875,0.6298295804969523,36.270986465564235
395,205.58999633789062,128.5399932861328,0.6252249407839628,37.373422868931485
396,205.3300018310547,128.83999633789062,0.6274776953632916,36.86257579946589
397,206.3699951171875,128.5399932861328,0.6228618322791605,38.00596729625623
398,207.91000366210938,128.97999572753906,0.6203645493516244,38.814843505661415
399,211.9149932861328,127.30999755859375,0.6007597460869447,43.73271069108539
400,212.0399932861328,127.06999969482422,0.5992737394749506,44.07407801274927
401,214.08999633789062,127.55680084228516,0.595809253230902,45.24973844959628
402,214.43499755859375,128.22999572753906,0.5979900538040699,44.85632425806695
403,213.50799560546875,128.25999450683594,0.6007268914829844,44.07456799512765
404,214.99000549316406,128.7949981689453,0.5990743517285996,44.74140864429641
405,216.5399932861328,127.18000030517578,0.5873279959749604,47.61337788659502
406,208.22999572753906,125.55999755859375,0.6029870822399871,42.494341052231576
407,212.1999969482422,126.33000183105469,0.5953346072001495,44.94383175243193
408,212.52999877929688,126.23500061035156,0.5939632114779293,45.30644982688035
409,209.42999267578125,125.4894027709961,0.5991949919287174,43.538080160774896
410,211.17999267578125,125.54000091552734,0.5944691981700435,44.90665442676483
411,210.33999633789062,125.30999755859375,0.5957497372838949,44.45545799645659
412,211.5,125.9800033569336,0.5956501340753362,44.72616373718485
413,217.04550170898438,126.43499755859375,0.5825276108606866,48.76832555146105
414,218.5500030517578,126.70999908447266,0.5797757827276934,49.7134079097285
415,216.1300048828125,126.4800033569336,0.5852033521468345,47.98089241733673
416,216.27999877929688,126.22000122070312,0.5835953483128342,48.36253295335989
417,216.02999877929688,126.09500122070312,0.5836920887525708,48.28479403757116
418,216.91749572753906,126.26000213623047,0.58206463112971,48.83951379825355
419,216.64999389648438,125.69000244140625,0.5801523470222717,49.19258136827965
420,215.5749969482422,125.75,0.5833236775143805,48.26080894663461
421,216.3699951171875,125.51000213623047,0.5800711973407097,49.14551507770817
422,215.36509704589844,125.62999725341797,0.5833349924228614,48.21059217871529
423,213.85000610351562,125.16999816894531,0.5853167855808051,47.44191968326784
424,214.08999633789062,125.5999984741211,0.5866691607387908,47.20654081776034
425,214.44000244140625,125.38999938964844,0.584732316555117,47.700379334017796
426,213.4199981689453,124.83000183105469,0.5849030217507455,47.4331986514171
427,216.55999755859375,125.0,0.5772072469948162,49.8096007698103
428,219.3804931640625,125.91999816894531,0.5739799211535946,51.176899485023526
429,218.26980590820312,124.5199966430664,0.5704865871161093,51.676182890769226
430,219.18499755859375,124.69000244140625,0.5688801871947163,52.2483569441858
431,217.83999633789062,125.06999969482422,0.5741369895215602,50.777623333888315
432,219.0800018310547,125.33999633789062,0.5721197521010958,51.51321616784655
433,219.6199951171875,125.69999694824219,0.5723522436159315,51.591126170950034
434,224.0500030517578,125.91999816894531,0.5620173910011352,54.9636649726081
435,219.58999633789062,124.81999969482422,0.5684229781704601,52.44679574440947
436,219.94000244140625,124.45249938964844,0.5658474948085152,53.09813548137005
437,220.38999938964844,124.0,0.5626389597686264,53.91556244459794
438,220.8000030517578,124.3499984741211,0.5631793331314953,53.89805876217871
439,220.1999969482422,124.08999633789062,0.5635331428594791,53.67148255083565
440,221.82000732421875,124.29000091552734,0.5603191633379642,54.78523456196693
441,221.47000122070312,125.68000030517578,0.5674809211741999,53.111395740533695
442,222.12989807128906,125.12000274658203,0.5632740294439191,54.20654038720822
443,220.25999450683594,124.53500366210938,0.5654000125667139,53.27513058653399
444,221.75,125.25,0.5648252536640361,53.768462641456736
445,222.25999450683594,125.43000030517578,0.5643390776801175,54.0020452697775
446,222.83999633789062,126.08499908447266,0.565809554642475,53.817402260014646
447,223.61000061035156,126.5,0.5657170951867702,54.02684066989302
448,226.4207000732422,127.54000091552734,0.5632877244627851,55.26619240122342
449,228.7899932861328,127.7249984741211,0.5582630456847985,57.00258659129794
450,228.41000366210938,127.40499877929688,0.5577908004754869,57.01443154858022
451,228.86270141601562,127.2699966430664,0.5560975897585038,57.51655149203849
452,230.1999969482422,127.72000122070312,0.554821906663272,58.151034299572714
453,230.875,128.1699981689453,0.5551488821611058,58.248434898800426
454,229.8800048828125,128.4600067138672,0.5588133112288436,57.1515294287838
455,229.6199951171875,128.27499389648438,0.5586403476361834,57.12568585425744
