,abbv,lly,Ratio,Spread
252,140.27000427246094,233.3699951171875,1.6637198831468545,54.01323200979602
253,139.91419982910156,232.52499389648438,1.6619113298042831,54.124031851724915
254,140.77999877929688,234.22999572753906,1.6638016604528125,54.20560350180194
255,141.45770263671875,234.64999389648438,1.6587996943446424,55.1840451663278
256,141.74000549316406,233.69000244140625,1.6487229672971673,56.726567700773906
257,142.02000427246094,234.25999450683594,1.649485899587888,56.73435225857549
258,143.10000610351562,234.67999267578125,1.6399719263884485,58.54293455915002
259,144.77000427246094,241.8249969482422,1.6704081633728574,54.84396639184167
260,144.7050018310547,242.9199981689453,1.6787256493908769,53.61483283244832
261,144.9600067138672,243.1750030517578,1.6775316762488475,53.88602974404683
262,143.99000549316406,244.02499389648438,1.6947356384958918,51.03444435224589
263,144.13999938964844,244.35000610351562,1.6952269122949912,51.01894409106553
264,144.52000427246094,244.13999938964844,1.6893163034328156,52.01308971637429
265,144.75,243.97999572753906,1.6855267407774719,52.64768885760987
266,145.1199951171875,244.4600067138672,1.6845370378937823,52.93116166202356
267,146.02999877929688,245.48500061035156,1.681058704803295,53.78395753427316
268,146.47999572753906,245.92999267578125,1.678932276412847,54.267532792860614
269,147.08999633789062,246.41000366210938,1.6752329172411147,55.04625619710021
270,146.77999877929688,246.33999633789062,1.6782940345182544,54.47658450891749
271,146.19000244140625,245.67999267578125,1.6805526272171116,53.91913253539406
272,145.88499450683594,245.64999389648438,1.6838605966768818,53.319748376174864
273,143.80999755859375,241.43499755859375,1.6788471014348207,53.25299486865101
274,144.72000122070312,242.63999938964844,1.6766168970632735,53.9257828063303
275,145.02000427246094,243.2449951171875,1.6773202865184258,53.939842456957486
276,144.8800048828125,244.25999450683594,1.6859468958770938,52.63595475569338
277,145.00999450683594,242.60800170898438,1.6730433135596565,54.55618074446091
278,144.44000244140625,240.97500610351562,1.6683398091278066,55.01299946923178
279,144.97000122070312,241.07000732421875,1.6628958080590235,56.011649105821114
280,145.44000244140625,240.4600067138672,1.6533278511923972,57.591495795124736
281,144.66000366210938,240.13999938964844,1.6600303699048504,56.30197802798995
282,143.9550018310547,239.91000366210938,1.6665624716789438,55.07720463710087
283,143.6699981689453,239.7100067138672,1.6684764374534613,54.689097401761906
284,144.24000549316406,241.61000061035156,1.6750554035565546,53.965311872439834
285,143.9199981689453,240.61500549316406,1.6718663740581075,54.29997285652616
286,144.08999633789062,240.2899932861328,1.6676382774183258,54.97577576434322
287,145.13270568847656,239.5399932861328,1.6504894065731741,57.87740331467081
288,145.02000427246094,238.9499969482422,1.647703695410926,58.2348406259028
289,145.35000610351562,239.43499755859375,1.647299535633129,58.43079778288769
290,144.8249969482422,239.0500030517578,1.650612864415871,57.732437506316565
291,145.24000549316406,238.4199981689453,1.6415587245358987,59.2188112500906
292,146.00999450683594,239.74000549316406,1.6419424321116582,59.48767389652574
293,145.5500030517578,239.1300048828125,1.6429405693504349,59.14848354862489
294,146.83999633789062,241.58999633789062,1.645260163191319,59.35038928725783
295,146.9600067138672,241.3699951171875,1.6424195977830733,59.81803155110618
296,148.2899932861328,241.58999633789062,1.6291726163324514,62.34245354751949
297,147.02999877929688,239.91000366210938,1.631707853186018,61.42245141875987
298,146.875,239.2050018310547,1.628629799700798,61.80761374361379
299,147.14999389648438,239.00999450683594,1.624260988246947,62.570070130713994
300,146.77999877929688,238.32000732421875,1.6236545122374908,62.496573522589365
301,144.77000427246094,237.78500366210938,1.6425018763872643,58.88395967797448
302,144.95989990234375,237.13999938964844,1.6359006839091663,59.92081300090485
303,144.89500427246094,238.55999755859375,1.6464335589514523,58.36690289852067
304,144.52999877929688,239.16000366210938,1.6547429992531608,57.01370907814857
305,144.21749877929688,240.8350067138672,1.6699430287750923,54.69386323381435
306,144.28329467773438,241.63499450683594,1.6747260661502261,54.029645075688855
307,145.22999572753906,243.07000732421875,1.6736901086207696,54.548146974117465
308,148.64999389648438,249.28880310058594,1.6770185895478984,55.38650694133077
309,149.3699951171875,251.89999389648438,1.6864162959827205,54.26103645844558
310,149.89999389648438,252.05999755859375,1.6815210661893518,55.19468365362861
311,149.9550018310547,251.24009704589844,1.6754365908311322,56.12809287077892
312,149.88999938964844,251.1999969482422,1.6758956432792562,56.03406062974495
313,149.3249969482422,250.44000244140625,1.677147212855539,55.628174329768406
314,149.5399932861328,250.88999938964844,1.6777451561709682,55.621821666067326
315,145.96499633789062,247.02000427246094,1.6923235739385125,52.11482153347357
316,147.08999633789062,249.17019653320312,1.6939982509811,52.28606332600646
317,146.77000427246094,248.35000610351562,1.6921032831918679,52.44595110905727
318,146.75999450683594,248.63400268554688,1.6941538020701257,52.14129940632632
319,146.5800018310547,247.49000549316406,1.6884295429223444,52.913882263688045
320,147.07000732421875,248.49000549316406,1.6896035433340457,52.92500709757508
321,147.75999450683594,249.8699951171875,1.6910530888360826,52.968803910930156
322,147.76499938964844,247.74000549316406,1.6765811018608463,55.10912109530347
323,147.0399932861328,248.14999389648438,1.6876360529587098,53.20308481862009
324,146.63999938964844,246.3699951171875,1.6801009011363865,54.15769741800495
325,146.4550018310547,246.1300048828125,1.6805844922028637,54.01594575700904
326,147.17999267578125,248.8699951171875,1.6909227306826706,52.77197190953263
327,147.47000122070312,248.82000732421875,1.6872584611417718,53.42039144643241
328,147.67999267578125,249.6699981689453,1.6906149143511564,53.00371732589708
329,149.64999389648438,253.41000366210938,1.6933512462245583,53.328803316051854
330,150.2581024169922,255.62269592285156,1.7012240392431845,52.370941124281735
331,150.65499877929688,254.61900329589844,1.690080019640798,54.19362817885719
332,150.75999450683594,254.01499938964844,1.6848965816202028,55.014290447202775
333,149.7100067138672,253.9149932861328,1.6960455674244082,52.94764995683324
334,149.64500427246094,253.4550018310547,1.6937084071953736,53.2735090732212
335,149.57000732421875,254.14999389648438,1.6992042618916938,52.42376103486607
336,150.02000427246094,255.6125946044922,1.7038567346009255,51.88972765087539
337,149.2899932861328,255.86000061035156,1.7138456166982612,50.13594621130307
338,149.98500061035156,256.69000244140625,1.7114378197608262,50.74008986444125
339,150.27499389648438,257.29998779296875,1.7121942987414633,50.7285047703453
340,150.6699981689453,259.55999755859375,1.7227052546157913,49.28358511074692
341,150.72000122070312,258.3800048828125,1.7143046894251288,50.56675893063329
342,150.44000244140625,258.6300048828125,1.719157143616402,49.73898230740202
343,148.67999267578125,257.7200012207031,1.7333872337665484,47.017211210383785
344,149.36000061035156,259.0047912597656,1.7340974169881933,47.13561546092905
345,150.60780334472656,262.0899963378906,1.7402152512509077,46.625247502224404
346,150.0399932861328,262.25,1.747867313616029,45.29356952383802
347,150.02000427246094,263.2749938964844,1.7549325849793591,44.227328358883206
348,150.02000427246094,262.1499938964844,1.7474335850596097,45.352328358883206
349,150.5500030517578,262.82000732421875,1.745732328108047,45.77596578844123
350,149.63999938964844,260.510009765625,1.740911593345316,46.20817357830101
351,149.4600067138672,261.8399963378906,1.751906761513591,44.506772671014296
352,149.00999450683594,262.2699890136719,1.7600832070471626,43.14818118475143
353,149.3000030517578,263.0,1.7615538822783936,43.016601942354335
354,149.47000122070312,262.8999938964844,1.7588813256801528,43.467398746655824
355,149.72000122070312,262.2850036621094,1.7518367721322252,44.598263215091954
356,149.4499969482422,261.6400146484375,1.750685981874253,44.68609923976772
357,146.9250030517578,260.9750061035156,1.7762463888571844,40.14079061525798
358,148.24000549316406,262.4049987792969,1.7701361916867806,41.4243014484726
359,149.47500610351562,263.3999938964844,1.7621674737652964,42.977726307005646
360,149.35000610351562,263.07000732421875,1.761432852850926,43.04977576224071
361,148.25999450683594,261.5609130859375,1.764204254532584,42.309634410302415
362,147.47999572753906,261.3299865722656,1.7719690408389892,40.93103583262076
363,147.14999389648438,259.94000244140625,1.7664968618637271,41.64006219614368
364,148.1699981689453,265.79998779296875,1.79388534168638,37.88485253576068
365,148.92999267578125,266.239990234375,1.787685512171992,39.01309643077304
366,149.9199981689453,265.6199951171875,1.771744919699502,41.67596484996984
367,149.53500366210938,265.3699951171875,1.7746346247920648,41.131529864642864
368,149.1699981689453,263.56500244140625,1.7668767558936396,42.1833348235677
369,149.63999938964844,264.0799865722656,1.764768695866045,42.63819677166038
370,148.83999633789062,262.8900146484375,1.766259212017414,42.177364849199996
371,148.9499969482422,265.4700012207031,1.7822759762321434,39.824364199379836
372,148.42999267578125,263.5098876953125,1.7753142942673499,40.71145050171328
373,149.1027069091797,265.25,1.778975080322097,40.359481956611496
374,149.02099609375,266.07000732421875,1.7854531529022428,39.37086461509558
375,149.2100067138672,266.989990234375,1.7893571357205873,38.84090454046879
376,149.08999633789062,265.989990234375,1.7840901252123427,39.593263497323626
377,149.1999969482422,265.94000244140625,1.7824397311057683,39.87023721273784
378,149.77999877929688,271.7200012207031,1.814127409769089,35.28707043483855
379,149.99169921875,269.4200134277344,1.796232823756523,38.02390143602043
380,149.75999450683594,268.4599914550781,1.7926015044212893,38.50580144552857
381,150.14999389648438,268.8500061035156,1.790542903976838,38.92054934276786
382,150.19000244140625,268.7200012207031,1.7892003252715778,39.133111735450264
383,149.85189819335938,267.9700012207031,1.7882322776781356,39.1854346554743
384,149.10000610351562,266.29998779296875,1.7860494761353982,39.30392105942958
385,151.47999572753906,268.7900085449219,1.7744257732115571,41.725001604942584
386,152.61000061035156,269.9200134277344,1.7686915165992447,42.92675833575499
387,152.69000244140625,269.19500732421875,1.7630165892984415,43.816847972545936
388,152.44000244140625,268.5,1.761348699159225,43.99598106270356
389,151.83999633789062,268.5199890136719,1.7684404339429278,42.73788129269918
390,152.07969665527344,269.2200012207031,1.770256037733672,42.532489956204195
391,152.08999633789062,268.989990234375,1.7686238195231039,42.78375430605718
392,152.97999572753906,273.45001220703125,1.787488690312504,40.16024334719993
393,153.80999755859375,273.7900085449219,1.7800533963380494,41.53295324476802
394,153.97999572753906,275.739990234375,1.7907520319865768,39.9337622561007
395,154.4600067138672,274.7099914550781,1.7785185777181187,41.95426223504939
396,154.8800048828125,274.0679016113281,1.7695499287896927,43.46301701364633
397,156.0,276.2206115722656,1.7706449459760616,43.62141354563409
398,155.8800048828125,275.6199951171875,1.7681549043085618,43.97442044403147
399,153.77999877929688,276.8900146484375,1.800559350022018,38.37104475208219
400,154.3800048828125,274.57000732421875,1.7785334799842807,41.929162832633445
401,155.08999633789062,277.00048828125,1.786062897814222,40.96374706791568
402,154.65499877929688,275.7864990234375,1.7832368898531592,41.280120196296146
403,154.64999389648438,274.4549865722656,1.7746847552801923,42.6013050871182
404,155.74000549316406,276.4200134277344,1.7748812358932873,42.88551382186893
405,156.11000061035156,276.44000244140625,1.770802647880303,43.62900859893893
