,pypl,msft,Ratio,Spread
1022,78.98999786376953,261.32000732421875,3.3082670514171366,-40.76371145465741
1023,79.26090240478516,263.1099853515625,3.3195431463530496,-41.787569418694844
1024,79.66999816894531,264.12310791015625,3.3152141832621402,-41.6437661038362
1025,78.94999694824219,261.6000061035156,3.3134897557376046,-41.1568331215265
1026,79.55079650878906,262.7900085449219,3.303423976602018,-40.64776992292924
1027,80.0199966430664,262.67999267578125,3.2826793763498867,-39.210852573184965
1028,80.23999786376953,262.25,3.2683201268928843,-38.15869480374873
1029,80.66500091552734,258.07000732421875,3.1992810313666333,-32.77679032649907
1030,82.05000305175781,260.8299865722656,3.1789150136622415,-31.619973199297803
1031,83.04000091552734,263.72100830078125,3.1758309898027592,-31.711273582350728
1032,82.45999908447266,263.8699951171875,3.1999757221301572,-33.50050990457741
1033,82.0999984741211,263.88720703125,3.2142169541504977,-34.53580623080539
1034,82.13999938964844,264.09100341796875,3.215132765769784,-34.626479729951896
1035,82.75,264.8699951171875,3.2008458624433533,-33.68038515166718
1036,82.10009765625,263.2598876953125,3.206572162649205,-33.90820640706731
1037,81.6500015258789,260.9205017089844,3.195597021835766,-32.84169563575425
1038,81.38999938964844,260.3599853515625,3.198918630102316,-33.016467259559576
1039,81.4000015258789,259.6700134277344,3.1900492452101417,-32.298209219842235
1040,80.62000274658203,259.57501220703125,3.2197345989055575,-34.40905036683607
1041,81.16000366210938,260.8554992675781,3.2140892988816114,-34.162410809134755
1042,81.02999877929688,260.4599914550781,3.214364992951543,-34.13455777524068
1043,80.48999786376953,257.68499755859375,3.2014536513559024,-32.88669049700452
1044,81.45999908447266,258.9200134277344,3.1784927122235622,-31.378535676476204
1045,81.58999633789062,258.4800109863281,3.168035575291346,-30.570900032448705
1046,81.86000061035156,259.2200012207031,3.1666259380399224,-30.54731616970726
1047,81.75,257.84991455078125,3.15412739511659,-29.488312046612876
1048,81.4000015258789,257.2550048828125,3.160380836123514,-29.88320067492036
1049,81.66000366210938,258.8299865722656,3.1696053755182962,-30.722894383146283
1050,77.04000091552734,254.02000427246094,3.297248199036086,-38.978314322142
1051,77.12999725341797,252.52999877929688,3.274082818252741,-37.2337985139289
1052,77.5199966430664,250.46290588378906,3.2309457782489615,-34.06378443457261
1053,77.74500274658203,251.11500549316406,3.2299825920863325,-34.079565104355694
1054,76.94000244140625,250.00289916992188,3.249322735079348,-35.24400565054118
1055,76.9000015258789,250.72000122070312,3.2603380526114702,-36.07423058889468
1056,77.04000091552734,251.89999389648438,3.269729892302145,-36.858303946165435
1057,83.06500244140625,263.5,3.1722144375529506,-31.419560779838733
1058,85.75,263.489990234375,3.072769565415452,-23.816357884798904
1059,85.98999786376953,264.9494934082031,3.0811664145864017,-24.59714530917826
1060,85.46499633789062,264.0799865722656,3.089919825517931,-25.212346705647477
1061,84.97000122070312,265.3140869140625,3.1224441932739215,-27.846296932183364
1062,86.9708023071289,269.4100036621094,3.097706316548791,-26.283933279137088
1063,86.4000015258789,268.67999267578125,3.1097220825315035,-27.168151161129472
1064,83.76000213623047,270.760009765625,3.2325692796097423,-36.71410622286355
1065,85.30000305175781,275.0299987792969,3.2242671622463583,-36.62896115693529
1066,84.95500183105469,274.4599914550781,3.2306513511809642,-37.03461985904049
1067,85.24659729003906,275.864990234375,3.2360821311821373,-37.61498450463323
1068,85.0999984741211,276.7300109863281,3.251821574009566,-38.89458780182771
1069,85.93000030517578,277.3699951171875,3.2278598176669715,-37.187320561528665
1070,85.8499984741211,276.4100036621094,3.2196855978446095,-36.453574881595
1071,87.26640319824219,280.79998779296875,3.2177330278535523,-36.83795588434582
1072,86.21499633789062,277.4599914550781,3.2182335236397526,-36.47134599244602
1073,85.54789733886719,279.25,3.264253227567379,-40.14791548406659
1074,85.45999908447266,279.1600036621094,3.2665575316256974,-40.30649606544348
1075,86.48999786376953,280.3399963378906,3.241299609920842,-38.573644508189815
1076,86.66000366210938,281.46051025390625,3.2478709711498674,-39.21338075802727
1077,86.5199966430664,280.75,3.244914596543722,-38.89881139861616
1078,87.9000015258789,278.04998779296875,3.163253503597576,-32.296135086289055
1079,88.79000091552734,280.8900146484375,3.163532061630109,-32.61923702723338
1080,88.6500015258789,279.1636962890625,3.149054613468545,-31.288837986368875
1081,87.93000030517578,276.9599914550781,3.149778124574572,-31.12130197671543
1082,88.07499694824219,277.2799987792969,3.148226039022654,-31.0312577124714
1083,88.06999969482422,277.8599853515625,3.1549901931916553,-31.62537655468931
1084,88.56999969482422,278.010009765625,3.1388733287064823,-30.36139723807584
1085,88.1500015258789,273.4700012207031,3.1023255415420308,-27.009146648685473
1086,88.62999725341797,274.94000244140625,3.102110018747669,-27.121716370491058
