,abt,unh,Ratio,Spread
912,108.06999969482422,526.280029296875,4.869806891672269,-20.521079932967623
913,108.29499816894531,526.47998046875,4.861535522143104,-19.658221800608842
914,108.58000183105469,526.3350219726562,4.847439796433311,-18.167011757637866
915,108.8499984741211,526.5399780273438,4.837298901318109,-17.096603854930564
916,108.4800033569336,524.5800170898438,4.835730096392136,-16.884362561326057
917,109.33000183105469,531.030029296875,4.857129977162758,-19.319297375458078
918,109.37999725341797,534.0499877929688,4.882519667244556,-22.103096047515933
919,109.23999786376953,532.6300048828125,4.875778243304637,-21.34441830614641
920,109.54000091552734,533.7575073242188,4.872717754821183,-21.054817649621796
921,109.16000366210938,531.8300170898438,4.872022712055365,-20.92229343932094
922,109.01000213623047,530.1199951171875,4.863039947973704,-19.920823015630177
923,109.30000305175781,531.52001953125,4.862946063044065,-19.950990711940463
924,106.38999938964844,519.489990234375,4.8828836658957675,-21.66673893433729
925,106.30999755859375,518.530029296875,4.877528371789138,-21.084676961409414
926,106.2300033569336,518.385009765625,4.87983614218525,-21.317520356302637
927,106.87999725341797,517.9600219726562,4.84618296484932,-17.822202581864943
928,106.3499984741211,516.2899780273438,4.854630798635848,-18.655676209592073
929,106.09500122070312,513.780029296875,4.842641249686109,-17.350239885464433
930,105.81999969482422,513.9000244140625,4.856360101078303,-18.76924016935051
931,105.9000015258789,510.3800048828125,4.8194522901691395,-14.871321673528385
932,106.16000366210938,513.1199951171875,4.833458717186634,-16.383158292258557
933,106.25,512.7150268554688,4.825553193933824,-15.553080724217821
934,105.95999908447266,512.5,4.836730883617963,-16.707910586501228
935,105.55999755859375,509.04998779296875,4.822375895853992,-15.147357163901589
936,105.30999755859375,507.1466979980469,4.815750733598431,-14.424974604445893
937,105.80000305175781,509.7699890136719,4.818241723152789,-14.733661490888451
938,105.61000061035156,519.6199951171875,4.92017793877615,-25.4811686256556
939,105.70500183105469,522.510009765625,4.943096359817845,-27.922432758467338
940,105.44999694824219,520.4149780273438,4.935182485427458,-27.031949464956043
941,106.1500015258789,527.0999755859375,4.9656143948093385,-30.410385141187263
942,105.36000061035156,527.7532958984375,5.009047957869754,-34.79537664237178
943,104.9800033569336,522.739990234375,4.979424400064564,-31.57703700238342
944,105.06999969482422,523.1400146484375,4.978966557227539,-31.551952110123935
945,104.16999816894531,520.8099975585938,4.999616076731921,-33.4732082756441
946,103.76000213623047,520.9000244140625,5.020239145043125,-35.499904257294375
947,103.5999984741211,517.9550170898438,4.999565875661929,-33.31069486221982
948,103.83000183105469,518.1925048828125,4.99077815414066,-32.46173214165101
949,104.19000244140625,521.010009765625,5.00057584755915,-33.578727722317936
950,103.94000244140625,520.489990234375,5.0076003271963465,-34.239615426534115
951,104.0,521.02001953125,5.009807880108173,-34.48623851919446
952,102.77850341796875,516.0349731445312,5.020845371195714,-35.27108873974721
953,102.84500122070312,517.6400146484375,5.033205391651397,-36.56201929808698
954,102.95500183105469,518.9650268554688,5.040697563262356,-37.367429438438776
955,103.18499755859375,518.9000244140625,5.028832065624699,-36.216012521923815
956,103.1500015258789,519.5700073242188,5.037033442930835,-37.051303705062324
957,103.875,523.219970703125,5.037015361762936,-37.27664330880249
958,104.0999984741211,523.6199951171875,5.029971208379582,-36.61385841863121
959,102.20999908447266,518.219970703125,5.070149450591776,-40.14148982161858
960,102.22000122070312,520.9920043945312,5.096771651074997,-42.86627713284612
961,102.44499969482422,522.3300170898438,5.0986384757267285,-43.14148052392484
962,101.74500274658203,520.0449829101562,5.111258232558516,-44.162972188171025
963,101.58999633789062,520.4500122070312,5.123043911489107,-45.30019424331523
964,102.25,523.1099853515625,5.115990076787897,-44.84255498777004
965,102.33000183105469,522.9299926757812,5.110231440620229,-44.28466334741667
966,103.70999908447266,525.3800048828125,5.065856807643843,-40.216080588509115
967,102.87999725341797,523.6400146484375,5.089813653071814,-42.396711025104665
968,102.79000091552734,521.2899780273438,5.0714074655543495,-40.4717837103329
969,102.61000061035156,517.510009765625,5.043465614339127,-37.54207009968697
970,101.62000274658203,517.1500244140625,5.089057374892235,-41.858467309810365
971,101.58000183105469,517.2100219726562,5.091652024508397,-42.10741435069015
972,100.62000274658203,512.02001953125,5.088650422926398,-41.45209136886247
973,101.09500122070312,513.4000244140625,5.078391792025855,-40.588379711975065
974,100.61000061035156,513.9099731445312,5.107941258591505,-43.389291362322425
975,100.95999908447266,517.2791748046875,5.123605185177181,-45.105230100511804
976,100.97000122070312,517.219970703125,5.122511285035748,-44.9987796187706
977,101.33000183105469,517.8847045898438,5.110872350059775,-43.96300420334377
978,101.54000091552734,519.47998046875,5.1160131552580275,-44.56632232906993
