,spgi,blk,Ratio,Spread
842,340.0400085449219,626.0223999023438,1.8410257151244642,26.08734272564834
843,337.2900085449219,622.8400268554688,1.846600880774433,23.995919315745255
844,338.4700012207031,622.010009765625,1.83771089763443,27.088860475610545
845,339.80999755859375,624.8900146484375,1.8389394636356664,26.77862575238464
846,339.4200134277344,622.2899780273438,1.8333921201138452,28.63077258165083
847,343.9700012207031,631.9650268554688,1.8372678565360645,27.681436299322854
848,341.7699890136719,628.510009765625,1.8389853701884944,26.917392813781248
849,342.4800109863281,628.8499755859375,1.8361654853224159,27.939067489333866
850,342.8443908691406,627.5900268554688,1.8305389954447642,29.897803614310874
851,338.94500732421875,616.760009765625,1.8196462447834836,33.24980065949012
852,338.3450012207031,615.5900268554688,1.8194151668696241,33.26912536500413
853,335.0,607.8250122070312,1.814403021513526,34.619283436837236
854,326.67999267578125,595.0800170898438,1.821599211557594,31.40863304608581
855,325.0899963378906,597.97998046875,1.839429041819005,25.459463466067632
856,325.010009765625,596.6849975585938,1.835897294329126,26.601052593895133
857,324.7699890136719,599.2988891601562,1.845302550830605,23.52686259553127
858,324.0249938964844,597.989990234375,1.8455057526377538,23.407051481552458
859,323.8599853515625,601.5399780273438,1.8574075379344839,19.540619514202945
860,322.239990234375,600.469970703125,1.8634247421196384,17.503890653323083
861,320.30499267578125,590.4600219726562,1.84343059107521,23.803009104378816
862,319.6099853515625,589.989990234375,1.8459685781888249,22.940194601241956
863,316.8424987792969,586.27001953125,1.8503515841150728,21.352834075641454
864,317.7099914550781,587.9600219726562,1.8506186074912583,21.32646065235008
865,316.3800048828125,584.8099975585938,1.8484417110215547,21.925911076457396
866,316.92999267578125,589.02001953125,1.8585177583171066,18.770624985193763
867,318.1099853515625,591.3900146484375,1.859074036908514,18.663553938027803
868,317.30999755859375,592.1799926757812,1.8662506609689493,16.339403987766104
869,313.8699951171875,585.989990234375,1.8669831438191087,15.932361815791978
870,312.94000244140625,585.6599731445312,1.8714768600226752,14.47889087713952
871,313.43499755859375,584.5499877929688,1.8649799554808573,16.538150226936864
872,315.4599914550781,584.2999877929688,1.8522158233056751,20.671570458310157
873,316.5249938964844,587.260009765625,1.8553353482021746,19.753950704544195
874,315.489990234375,584.6699829101562,1.853212466347378,20.35910532510934
875,314.80999755859375,585.010009765625,1.8582955252453204,18.715026482669714
876,313.9800109863281,582.6300048828125,1.8556276976121975,19.50332945857747
877,312.010009765625,577.010009765625,1.8493317256041308,21.34536622754956
878,310.7900085449219,574.989990234375,1.8500916195034802,21.025735535159924
879,312.05999755859375,577.3699951171875,1.8501890650331687,21.081244674329128
880,313.0299987792969,577.4149780273438,1.8445994961475005,22.896475946287296
881,313.2900085449219,578.3599853515625,1.846084999766703,22.45010083322518
882,315.510009765625,581.344970703125,1.8425563459459626,23.722509871403417
883,314.80499267578125,582.969970703125,1.8518447428295008,20.745467460354007
884,315.9599914550781,583.9400024414062,1.848145392561287,21.990427892923208
