,noc,lmt,Ratio,Spread
969,503.135009765625,430.42999267578125,0.8554960086683058,36.2837573647506
970,497.2449951171875,425.95001220703125,0.8566200090292434,35.28921251480391
971,497.79998779296875,425.3550109863281,0.8544697095557786,36.400056502733705
972,492.6199951171875,420.1099853515625,0.8528074164988454,36.83049291372707
973,495.9800109863281,421.04998779296875,0.8489253164772705,39.01348643154357
974,496.9100036621094,421.8782958984375,0.8490034267559399,39.04956810329166
975,496.92999267578125,422.5400085449219,0.8503008769297719,38.40643441933524
976,498.69000244140625,423.3699951171875,0.8489642724829469,39.212304224035265
977,497.6499938964844,422.57000732421875,0.8491309404338445,39.04564703381264
978,498.4599914550781,422.75,0.8481122000703216,39.61851363042392
979,496.3500061035156,422.0,0.8502064970499675,38.407369402663434
