,hon,lmt,Ratio,Spread
426,190.02000427246094,434.2250061035156,2.2851541750356996,-1.1845262083752663
427,189.42999267578125,433.30999755859375,2.2874413467366024,-1.6212206535855307
428,189.52999877929688,433.1499938964844,2.2853901582138305,-1.2321053097494632
429,186.27999877929688,435.04998779296875,2.3354626940298227,-10.577774414401482
430,185.19000244140625,434.4549865722656,2.3459959006681603,-12.479929719860102
431,186.4600067138672,437.6099853515625,2.346937517937014,-12.725377937394136
432,186.67999267578125,437.0,2.340904312970298,-11.61140980959518
433,188.44000244140625,440.8900146484375,2.339683766378258,-11.469282587864335
434,189.52999877929688,442.75,2.3360418026255134,-10.832111413265089
435,189.9600067138672,442.8399963378906,2.3312275251965606,-9.936969468772439
436,190.5229034423828,445.4599914550781,2.3380915543825544,-11.267381134800722
437,189.3699951171875,447.4776916503906,2.3629809536272037,-15.926367771404578
438,187.3000030517578,445.364990234375,2.3778162465448784,-18.555970540826955
439,187.61000061035156,446.2250061035156,2.3784713216343047,-18.705789137163286
440,188.8240966796875,447.5400085449219,2.3701424575281203,-17.239325423557737
441,190.99000549316406,447.8299865722656,2.3447823115974225,-12.567256203007865
442,190.4199981689453,447.32000732421875,2.3491230523347943,-13.36315061724084
443,193.64999389648438,450.4599914550781,2.326155464254089,-9.103288867784805
444,193.35000610351562,453.0906066894531,2.3433700149297008,-12.42116923227072
445,193.57000732421875,451.7799987792969,2.333935949191711,-10.606543588343435
446,193.8300018310547,451.6499938964844,2.3301346005772094,-9.880897273589959
447,193.86000061035156,450.2659912109375,2.3226348385087885,-8.428168075031998
448,193.5500030517578,450.1650085449219,2.3258331255336735,-9.037382681820667
449,192.99000549316406,447.8900146484375,2.320793833358911,-8.045330304922707
450,195.72999572753906,449.04998779296875,2.2942318377100324,-2.9280488775439926
451,196.0050048828125,448.45001220703125,2.2879518432457915,-1.6980336456254213
452,196.1699981689453,449.0199890136719,2.2889330336179508,-1.8900146307050454
453,195.44000244140625,449.3349914550781,2.299094278766143,-3.8774204846054294
454,195.3101043701172,449.1499938964844,2.2996761757155926,-3.9900164180072784
455,196.1199951171875,450.8299865722656,2.2987456546839162,-3.814568030162113
456,196.38999938964844,450.5400085449219,2.2941087119768557,-2.9060164281840093
457,192.97999572753906,439.57000732421875,2.2778008967563173,0.2517448766026087
458,193.1699981689453,440.5,2.2803748210151213,-0.24295657841869112
459,194.60000610351562,440.8800048828125,2.265570354855439,2.653153808280572
460,194.22999572753906,440.92999267578125,2.2701436563604043,1.7554807589507186
461,194.625,439.5299987792969,2.2583429609726235,4.060420353460565
462,194.16000366210938,440.2799987792969,2.2676142896324953,2.2451244442541247
463,193.58999633789062,440.1099853515625,2.273412850235286,1.1092642097086491
464,191.5500030517578,437.8999938964844,2.2860871152174376,-1.3543220076401985
465,190.9499969482422,437.5299987792969,2.2913328398632613,-2.358927065743635
466,190.8699951171875,437.7799987792969,2.2936030281266326,-2.7922094196180387
467,191.4447021484375,438.4100036621094,2.290008544201898,-2.1055737194958715
