,tjx,bkng,Ratio,Spread
471,61.20000076293945,2292.070068359375,37.452124833099205,-451.34567274711503
472,61.08000183105469,2304.31494140625,37.72617669167579,-467.25973115226793
473,61.290000915527344,2307.3798828125,37.64692198312471,-463.90356902120675
474,61.0,2286.919921875,37.49049052254098,-452.31091295406964
475,60.650001525878906,2276.300048828125,37.53173934969885,-452.392879136047
476,58.880001068115234,2123.02001953125,36.056725221102454,-353.2338295992954
477,58.970001220703125,2111.3349609375,35.80354277144316,-338.7968528265119
478,59.06999969482422,2113.68994140625,35.78279926064489,-338.0941982702468
479,59.23500061035156,2121.764892578125,35.81944577894269,-341.12394667367744
480,59.0099983215332,2124.409912109375,36.000846848595174,-350.6488199731607
481,59.459999084472656,2121.014892578125,35.67129036724128,-333.49420954674383
482,58.95000076293945,2103.85009765625,35.688720448310725,-331.92353987852493
483,57.459999084472656,1945.3699951171875,33.85607424492428,-219.002945716504
484,57.349998474121094,1930.25,33.657367939966306,-207.24641911161282
485,57.41999816894531,1959.6800537109375,34.12887698019467,-234.53610497677985
486,57.45000076293945,1974.47998046875,34.3686676109232,-248.4186479140483
487,57.52000045776367,1995.6600341796875,34.69506290503387,-267.4583337792153
488,57.3650016784668,1987.5400390625,34.64725844867475,-264.07770794319094
489,57.38999938964844,1979.3299560546875,34.48910920204163,-255.10327449977447
490,57.81999969482422,1925.31005859375,33.298340863984734,-187.93533647693292
491,57.75,1931.5999755859375,33.44761862486472,-196.3656213148909
492,57.44269943237305,1936.2099609375,33.70680661024625,-210.3718798300354
493,57.5099983215332,1956.1800537109375,34.01460808213055,-228.28418679774634
494,57.5099983215332,1956.9000244140625,34.027127134888985,-229.00415750087134
495,57.400001525878906,1932.4100341796875,33.665679143030275,-207.87751913749324
496,57.349998474121094,1952.3199462890625,34.04219700494041,-229.31636540067532
497,57.95500183105469,1980.31494140625,34.169871086866486,-238.81228370023317
498,57.529998779296875,1957.7950439453125,34.03085495370908,-229.28762669885853
499,57.709999084472656,1970.4100341796875,34.14330385442412,-236.39878057516674
