,bmy,unh,Ratio,Spread
194,67.55999755859375,473.7799987792969,7.0127296610452765,-9.163781485601703
195,68.04499816894531,472.7049865722656,6.946946862995154,-4.703265113425174
196,68.19499969482422,480.010009765625,7.038786009438992,-10.961215829343644
197,67.99500274658203,480.6199951171875,7.068460558909931,-12.967262313281708
198,68.12999725341797,476.618896484375,6.995727516493681,-8.023846381459009
199,68.05999755859375,476.1000061035156,6.995298606845156,-7.993582722562961
200,67.7300033569336,473.20001220703125,6.986564133376634,-7.3970843688665004
201,68.19499969482422,475.0050048828125,6.9653934600554575,-5.956210946531143
202,68.375,476.17999267578125,6.964241209152194,-5.874722417834447
203,68.52999877929688,483.82000732421875,7.059973966764206,-12.432781700233079
204,68.27999877929688,485.6400146484375,7.112478373325455,-15.997892068080546
205,68.19499969482422,484.44000244140625,7.103746676578894,-15.391208505124894
206,68.39099884033203,486.8599853515625,7.118772844482101,-16.44303659378386
207,68.12999725341797,485.69000244140625,7.128871598729442,-17.09495233849026
208,68.20999908447266,480.0350036621094,7.037604604973301,-10.881507803715749
209,68.0999984741211,479.45001220703125,7.040382128484608,-11.064365948339741
210,68.41000366210938,483.9714050292969,7.074570663959148,-13.42179478220919
211,68.56999969482422,485.1400146484375,7.075105976485176,-13.473566146712983
212,68.6050033569336,486.7300109863281,7.094672212958015,-14.819222495462725
213,68.51000213623047,489.70001220703125,7.147861581339243,-18.452371393755755
214,68.41999816894531,491.45001220703125,7.182841645121414,-20.830636182747696
215,69.1780014038086,488.3999938964844,7.060047760639635,-12.489442863239447
216,69.33999633789062,488.4649963378906,7.044491233567753,-11.423653894569725
217,69.3499984741211,485.4599914550781,7.00014422691349,-8.348829978242918
218,69.37249755859375,487.885009765625,7.0328304001675175,-10.616795405621417
219,69.20999908447266,486.80999755859375,7.03381020081259,-10.676089525685143
220,69.09500122070312,485.5050048828125,7.026629948699376,-10.173829338203973
221,68.9000015258789,483.0899963378906,7.011465684168985,-9.119999037059756
222,69.5999984741211,490.4800109863281,7.047126749129169,-11.623746465864144
223,69.9197006225586,494.5799865722656,7.073542680654677,-13.492069282629927
224,69.6050033569336,489.8599853515625,7.037712258119816,-10.968784686182119
225,69.2750015258789,489.05999755859375,7.0596894519864675,-12.472345692319777
226,68.9749984741211,485.875,7.044219075732154,-11.381493088607897
227,69.05500030517578,486.5,7.045108939975431,-11.448047333130262
228,69.24500274658203,487.7799987792969,7.044262826653927,-11.401750757247385
229,69.37999725341797,489.19000244140625,7.050879530228095,-11.869437120346504
230,69.76499938964844,492.19000244140625,7.054970354008721,-12.181963521389093
231,69.62999725341797,496.2799987792969,7.12738788388988,-17.214330414608412
232,69.7300033569336,493.5199890136719,7.077584472317379,-13.756236826477164
233,69.62999725341797,493.4800109863281,7.087175505555608,-14.414342621639662
234,69.7699966430664,499.1499938964844,7.154221268635948,-19.107072087869312
235,69.77999877929688,498.2300109863281,7.140011746949882,-18.1172701441987
